Name,HDFC_ID,Category
QUADRANT SOFTWARE SYSTEMS INDIA PRIVATE LIMITED,28211,A
CHOICEFORCE INFOTECH PRIVATE LIMITED,28218,A
TRADEXL MEDIA PRIVATE LIMITED,28219,A
DOCTUS DATA SERVICES PRIVATE LIMITED,28220,A
SANGAM FASHIONS PVT. LTD.,31201,A
SAS RESEARCH AND DEVELOPMENT INDIA PRIVATE LIMITED,31210,A
RITU HOUSING LIMITED,31214,A
NEW ERA INFORMATIQUE PRIVATE LIMITED,31220,A
TDI INFRATECH LIMITED,31227,A
HIMGIRI AUTO INDIA PRIVATE LIMITED,31266,A
MASTER MARINE SERVICES PRIVATE LIMITED,31272,A
SPAR KROGNOS MARKETING PRIVATE LIMITED,31280,A
COGBOOKS INDIA PRIVATE LIMITED,30319,A
CLIENT LINX SOFTWARE PRIVATE LIMITED,30324,A
ANNAPOORNA AGENCIES PRIVATE LIMITED,30329,A
AKBAR HOLIDAYS PRIVATE LIMITED,30330,A
KADRI CONSULTANTS PRIVATE LIMITED,30333,A
QUADS PREPRESS PRIVATE LIMITED,30337,A
LESTECH ENGINEERING INDIA PRIVATE LIMITED,30353,A
CRYSTAL LOGIC PRIVATE LIMITED,30354,A
MAZIK TECH SOLUTIONS PRIVATE LIMITED,30355,A
CHUMBAK DESIGN PRIVATE LIMITED,30357,A
NDT LABORATORIES PVT LTD,30358,A
CSE SYSTEMS AND ENGINEERING INDIA PRIVATE LIMITED,30366,A
SRIKARI IMPETUS SOLUTIONS PRIVATE LIMITED,31572,A
PRAKASH LABELS PRIVATE LIMITED,31659,A
KONCEPT CARS INDIA PRIVATE LIMITED,31680,A
PRABH DAYAL OM PARKASH INFRASTRUCTURE PRIVATE LIMITED,25797,A
DODECAN SERVICES PRIVATE LIMITED,25801,A
NEXGEN DRYING SYSTEMS PRIVATE LIMITED,25804,A
SHANKUS ACME PHARMA PRIVATE LIMITED,25805,A
IBN TECHNOLOGIES LIMITED,25808,A
SHAW HOTELS AND CONSULTANCY SERVICES PRIVATE LIMITED,25811,A
BALAJI WEBSOFT TECHNOLOGY PRIVATE LIMITED,25812,A
SUN DISTRIBUTION SERVICES PRIVATE LIMITED,25813,A
CONCARE MARINE SERVICES PRIVATE LIMITED,25816,A
OASIS VITRIFIED PRIVATE LIMITED,25817,A
ALCHEMIST HOSPITALS LIMITED,27482,A
ZYMR SYSTEMS PRIVATE LIMITED,27437,A
GRAPHENE SEMICONDUCTOR SERVICES PRIVATE LIMITED,27439,A
MS GLOBAL INDIA AUTOMOTIVE PRIVATE LIMITED,27442,A
CFIRST BACKGROUND CHECKS INDIA PRIVATE LIMITED,27443,A
MULTICOREWARE INDIA PRIVATE LIMITED,27444,A
CORONA HOUSING PVT LTD,27445,A
BRAINSPREE INFOSYSTEMS PRIVATE LIMITED,27449,A
PRAXIS INFO SOLUTIONS PRIVATE LIMITED,27451,A
AUSENCO ENGINEERS PRIVATE LIMITED,27457,A
BLUECOM INFOTECH PRIVATE LIMITED,27459,A
DENSOL TECHNOLOGIES PRIVATE LIMITED,27460,A
BANGALORE TURF CLUB LIMITED,27461,A
ITSA BRAND INNOVATIONS LIMITED,29060,A
NOURISHCO BEVERAGES LIMITED,29061,A
HEBRON PROPERTIES PRIVATE LIMITED,29062,A
PRESTO INFO SOLUTIONS PRIVATE LIMITED,29065,A
CASSIOPAE SOLUTIONS PRIVATE LIMITED,29070,A
CONCEPT HOSPITALITY PRIVATE LIMITED,29072,A
SUPINCO AUTOMATION PRIVATE LIMITED,29074,A
KREMOINT PHARMA PRIVATE LIMITED,29200,A
NEWAGE FIRE PROTECTION ENGINEERS PRIVATE LIMITED,29385,A
RAVIAN LIFE SCIENCE PRIVATE LIMITED,30611,A
PROWARENESS SOFTWARE SERVICES PRIVATE LIMITED,27684,A
SIRO CLINPHARM PRIVATE LIMITED,27685,A
QUANTUM DESIGN INDIA PRIVATE LIMITED,27686,A
PEARL GLOBAL INDUSTRIES LIMITED,27690,A
FEDERAL BRANDS LIMITED,27693,A
ELCOMPONICS SALES PRIVATE LIMITED,27695,A
SP SOFTWARE PRIVATE LIMITED,27700,A
POWER MACHINES INDIA LIMITED,27702,A
LINIT EXPORTS PRIVATE LIMITED.,31293,A
STERLING LOMAX PROJECT SERVICES INDIA PRIVATE LIMITED,31314,A
BANGALORE ELEVATED TOLLWAY LTD,31317,A
POSCO-INDIA STEEL DISTRIBUTION CENTER PRIVATE LIMITED,31319,A
ALFA PEB LIMITED,31323,A
VITAL WIRES CONSULTING PRIVATE LIMITED,31326,A
SYMEC ENGINEERS INDIA PVT.LTD.,31333,A
GREEN SOURCES PRIVATE LIMITED,31347,A
UTL TECHNOLOGIES LIMITED,31364,A
MICROFILT INDIA PRIVATE LIMITED,31371,A
CONTRACT PHARMACAL CORPORATION INDIA PRIVATE LIMITED,31372,A
OLR INDIA CONSULTING PRIVATE LIMITED,31373,A
CERNER INDIA HEALTH SERVICES PRIVATE LIMITED,31374,A
FILTRA CONSULTANTS AND ENGINEERS LIMITED,31375,A
PHAMAX ANALYTIC RESOURCES PRIVATE LIMITED,31376,A
PARALLEL MINDS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,31377,A
SECURICO ELECTRONICS INDIA LIMITED,31378,A
CARGO MOTORS PRIVATE LIMITED,31757,A
UNIFIED DATA- TECH SOLUTIONS PRIVATE LIMITED,31759,A
SHRAS IT SOLUTIONS PRIVATE LIMITED,31764,A
SANRAI MED INDIA PRIVATE LIMITED.,31765,A
CEINO TECHNOLOGIES PRIVATE LIMITED,31664,A
JSIMPLE TECHNOSOFT PRIVATE LIMITED,31667,A
VISESH INFOSYSTEMS PRIVATE LIMITED,31669,A
DCL BULK TECHNOLOGIES PRIVATE LIMITED,31674,A
TECHWAVE CONSULTING INDIA PRIVATE LIMITED,31676,A
VYSHNAVI INFORMATION TECHNOLOGIES INDIA PRIVATE LIMITED,31681,A
STALLION IMPEX PRIVATE LIMITED,31683,A
ENERGO PRODUCTS LIMITED,31689,A
KIMO ELECTRONIC PRIVATE LIMITED,31690,A
QA INTERNATIONAL CERTIFICATION INDIA PRIVATE LIMITED,31692,A
SAI KIRAN CLEARING COMPANY PRIVATE LIMITED,31694,A
RYAN SHIP MANAGEMENT PRIVATE LIMITED,31695,A
NEXVAL INFOTECH PRIVATE LIMITED,31698,A
MAPEI CONSTRUCTION PRODUCTS INDIA PRIVATE LIMITED,31700,A
ITPC INDIA PRIVATE LIMITED,31703,A
TUDIP TECHNOLOGIES PRIVATE LIMITED,31704,A
SUMA SOFT PRIVATE LIMITED,31706,A
UNITED KNOWLEDGE EDUCATION CONSULTANTS PRIVATE LIMITED,31708,A
AVALON INFORMATION SYSTEMS PRIVATE LIMITED,31724,A
OPEN MIND CADCAM TECHNOLOGIES INDIA PRIVATE LIMITED,31710,A
DELSEY INDIA PRIVATE LIMITED,31714,A
SYKES BUSINESS SERVICES OF INDIA PRIVATE LIMITED,31715,A
EXCEL ALUGRAPHICS PRIVATE LIMITED,31717,A
AMERI CONSULTING SERVICE PRIVATE LIMITED,31719,A
APT SOFTWARE AVENUES PVT.LTD.,25698,A
TRIDENT WINGS CORPORATE SERVICES PRIVATE LIMITED,25699,A
CHANNEL FREIGHT SERVICES INDIA  PRIVATE LIMITED,25700,A
HUB AND LINKS LOGISTICS INDIA PRIVATE LIMITED,25703,A
CAPITALNUMBERS INFOTECH PRIVATE LIMITED,25705,A
RTG SHARE BROKING LIMITED,25706,A
BANSAL COMTRADE PRIVATE LIMITED,25710,A
CINEPLEX PRIVATE LIMITED,25715,A
DATATRACKS SERVICES LIMITED,25716,A
JM ENVIRO TECHNOLOGIES PRIVATE LIMITED,25717,A
SINEWAVE ENGINEERING PRIVATE LIMITED,25718,A
KILOL FABRICS PRIVATE LIMITED,25719,A
VERIFACTS SERVICES PRIVATE LIMITED,25721,A
21ST CENTURY INFORMATICS INDIA PRIVATE LIMITED,27468,A
BEQISOFT TECHNOLOGIES PRIVATE LIMITED,27471,A
SERVICEMAX TECHNOLOGIES INDIA PRIVATE LIMITED,27473,A
ENDOSOFT SOLUTIONS PRIVATE LIMITED,27475,A
AXIS COGENT GLOBAL LIMITED,27476,A
DREAMGAINS FINANCIALS INDIA PRIVATE LIMITED,28230,A
RIK TECHNOLOGIES INDIA PRIVATE LIMITED,28231,A
PASHMINA REALTY PRIVATE LIMITED,30247,A
WHATS ON INDIA MEDIA PRIVATE LIMITED,30248,A
VASTECH CONSULTANTS PRIVATE LIMITED,30250,A
TRAVASH SOFTWARE SOLUTIONS PRIVATE LIMITED,30251,A
ELS INTERNATIONAL EDUCATION PATHWAYS PRIVATE LIMITED,30255,A
SANDHU AUTOMOBILES PRIVATE LIMITED,30628,A
SHRI KRISHNA EMBROIDERIES PRIVATE LIMITED,30641,A
V T PALRESHA AND COMPANY PRIVATE LIMITED,30659,A
ZYDUS TAKEDA HEALTHCARE PRIVATE LIMITED,30672,A
DR OETKER INDIA PRIVATE LIMITED,30685,A
SUREWAVES MEDIATECH PRIVATE LIMITED,31013,A
MARKETGOAL DIGITAL SOLUTIONS PRIVATE LIMITED,31014,A
SUGOI MOTORS PRIVATE LIMITED,31018,A
IFFCO-TOKIO INSURANCE SERVICES LIMITED,31022,A
FREEDOM OPTHALMIC PRIVATE LIMITED,31023,A
KUBERRE HIGH PERFORMANCE COMPUTING PRIVATE LIMITED,31024,A
PRIONE BUSINESS SERVICES PVT LTD,30474,A
INTELLECT PROJECTS PRIVATE LIMITED,30475,A
POOJA PRECISION SCREWS PRIVATE LIMITED,30484,A
SHAZE LUXURY RETAIL PRIVATE LIMITED,30485,A
SBW LOGISTICS PRIVATE LIMITED,30486,A
KOVAION CONSULTING INDIA PRIVATE LIMITED,30487,A
KRONOS LOGISTICS INDIA PRIVATE LIMITED,30488,A
STUDIO BRAHMA PRIVATE LIMITED,30490,A
AUTOLOGIC MOTORS INDIA PRIVATE LIMITED,30501,A
IMKEMEX MARKETING PRIVATE LIMITED,31383,A
SANTA FE MOVING SERVICES PRIVATE LIMITED,31384,A
KENAI TECHNOLOGIES PRIVATE LIMITED,31387,A
MIMSYS TECHNOLOGIES PRIVATE LIMITED,31390,A
LUCINI AND LUCINI COMMUNICATIONS ASIA PACIFIC PRIVATE LTD,31391,A
HACHETTE BOOK PUBLISHING INDIA PRIVATE LIMITED,31392,A
MOLD-TEK TECHNOLOGIES LIMITED,31393,A
AV INTEGRATION DISTRIBUTION INDIA PRIVATE LIMITED,31396,A
G1 OFFSHORE AND MARINE PRIVATE LIMITED,31401,A
ARIA HOTELS AND CONSULTANCY SERVICES PRIVATE LIMITED,31158,A
VIMTA LABS LIMITED,31872,A
STRATOGENT TECHNOLOGY SERVICES PRIVATE LIMITED,31873,A
KOYO BEARINGS INDIA PRIVATE LIMITED,31874,A
NEW AGE TECHSCI RESEARCH PRIVATE LIMITED,31875,A
AIRSPAN NETWORKS INDIA PRIVATE LIMITED,31877,A
PAVILIONS AND INTERIORS INDIA PRIVATE LIMITED,31879,A
ZAMIL AIR CONDITIONERS INDIA PRIVATE LIMITED,31880,A
SKYLINE AIR LOGISTICS LIMITED,31881,A
PEGASUS INFOCORP PRIVATE LIMITED,31882,A
TIS INDIA BUSINESS CONSULTANTS PRIVATE LIMITED,31883,A
AMBIENCE WATER SOLUTIONS AND MARKETING LIMITED,31884,A
ATTUNE CONSULTING INDIA PRIVATE LIMITED,31887,A
CADEPLOY ENGINEERING PRIVATE LIMITED,31889,A
SHORETEL COMMUNICATIONS PRIVATE LIMITED,31891,A
TWITTER COMMUNICATIONS INDIA PRIVATE LIMITED,31896,A
F2 FUN AND FITNESS INDIA PRIVATE LIMITED,31905,A
G I SERVICES INDIA LIMITED,31918,A
ANUTONE ACOUSTICS LIMITED,31924,A
KERNEX MICROSYSTEMS INDIA LIMITED........,31926,A
KARMIC DESIGN PRIVATE LIMITED,31934,A
SECUTECH AUTOMATION INDIA PRIVATE LIMITED,31935,A
FOODLINK SERVICES INDIA PRIVATE LIMITED,28090,A
WEY TECHNOLOGY INDIA PRIVATE LIMITED,28100,A
SUSHMA BUILDTECH LIMITED,28107,A
CAUVERY MEDICAL CENTER LIMITED,28113,A
MATRIX DISTRIBUTOR PRIVATE LIMITED,28118,A
MSP SOFTWARE PRIVATE LIMITED,28119,A
SYKES AND RAY EQUITIES INDIA  LTD,28126,A
LECO INSTRUMENTS INDIA PRIVATE LIMITED,28128,A
FINE JEWELLERY MANUFACTURING LIMITED,28130,A
NAVYUG POLYSTOCK CENTRE PRIVATE LIMITED,28135,A
FISHER AND PAYKEL HEALTHCARE INDIA PRIVATE LIMITED,28139,A
MILEAGE COMMUNICATIONS INDIA PRIVATE LIMITED.,28146,A
LUMAX TOURS AND TRAVELS LIMITED,28149,A
RYYTY APPAREL RESOURCES INDIA PRIVATE LIMITED,28151,A
IMG ADVISORY PRIVATE LIMITED,31028,A
TRIGUNA HOSPITALITY VENTURES INDIA PRIVATE LIMITED,31029,A
MRIDUL INTERNATIONAL PRIVATE LIMITED,31030,A
UNIFIED MESSAGING SYSTEMS AND SERVICES PRIVATE LIMITED,31031,A
BEEKALENE FABRICS PRIVATE LIMITED,31039,A
SWATI ENERGY AND PROJECTS PRIVATE LIMITED,31043,A
ATC LIMITED,31048,A
MIBA DRIVETEC INDIA PRIVATE LIMITED,31058,A
SEAWAYS LINER AGENCIES PRIVATE LIMITED,31059,A
SPYKAR LIFESTYLES PRIVATE LIMITED,31062,A
SATCO CAPITAL MARKETS LIMITED,31522,A
PROSPECTA TECHNOLOGIES INDIA PRIVATE LIMITED,31524,A
CULTURE MACHINE MEDIA PRIVATE LIMITED,31525,A
SWATI AIRPORT SUPPORT SERVICES PRIVATE LIMITED,31527,A
KNOWLEDGE CAPITAL SERVICES PRIVATE LIMITED,31528,A
BURKERT CONTROMATIC PRIVATE LIMITED,31533,A
WTVISION SOLUTIONS PRIVATE LIMITED,31159,A
HECTOR AND STREAK CONSULTING PRIVATE LIMITED,31162,A
SEVENLAKES TECHNOLOGIES PRIVATE LIMITED,31165,A
DENALI SOURCING AND SOFTWARE SERVICES INDIA PRIVATE LIMITED,31171,A
HERPORT LOGISTICS PRIVATE LIMITED,31175,A
JINDAL TECHNOLOGIES AND MANAGEMENT SERVICES PRIVATE LIMITED,31177,A
RMD KWIKFORM INDIA PRIVATE LIMITED,31182,A
DIGITAL HARBOR PRIVATE LIMITED,31184,A
JOGURU TECHNOLOGIES PRIVATE LIMITED,31203,A
INDUS HEALTHCARE SERVICES PRIVATE LIMITED,31209,A
LAKRA INDUSTRIES LIMITED,31226,A
PACE SETTERS BUISINESS SOLUTIONS PRIVATE LIMITED,31436,A
DEEM SOFTWARE INDIA PRIVATE LIMITED,31486,A
HALO MEDIA WORKS PRIVATE LIMITED,31489,A
ROYALGOLF LINK CITY PROJECTS PRIVATE LIMITED,31990,A
ACCUTECH POWER SOLUTIONS PRIVATE LIMITED,32000,A
APAR TECHNOLOGIES PRIVATE LIMITED,32012,A
ASIAN TOWNSVILLE FARMS LIMITED,32018,A
AUTOWEB PERFORMANCE CARS PRIVATE LIMITED,32020,A
BANNER ENGINEERING INDIA PRIVATE LIMITED,32025,A
BEYONTEC 2NABLE SOLUTIONS PRIVATE LIMITED,32031,A
B L K LIFESTYLE LIMITED,32037,A
KOWEY CONVEYING TECHNOLOGY ENGINEERING PRIVATE LIMITED,28153,A
EXODUS CHEMTANK PRIVATE LIMITED,28155,A
FAMOUS INNOVATIONS DIGITAL CREATIVE PRIVATE LIMITED,28158,A
ALSORG INTERIORS INDIA PRIVATE LIMITED,30259,A
AMAZE TECH SOLUTIONS PRIVATE LIMITED,30266,A
GRAMENER TECHNOLOGY SOLUTIONS PRIVATE LIMITED,30271,A
CHARNOCK EQUIPMENTS PRIVATE LIMITED,30231,A
SMART LABORATORIES PRIVATE LIMITED,30239,A
V ARJOON SHIPPING LIMITED,30269,A
DO POINTS MARKETING SERVICES PRIVATE LIMITED,30282,A
INTEGRATED PROJECT LOGISTICS PRIVATE LIMITED,30285,A
BBW BUSINESS SERVICES PRIVATE LIMITED,30286,A
HIMANSU IT SERVICES PRIVATE LIMITED,30287,A
MAQ SOFTWARE HYDERABAD PRIVATE LIMITED,30289,A
INNOPPL TECHNOLOGIES PRIVATE LIMITED,30290,A
CHEMESTER FOOD INDUSTRY PRIVATE LIMITED,30291,A
VATCO ELEC POWER PRIVATE LIMITED,32336,A
VEDANG CELLULAR SERVICES PRIVATE LIMITED,32338,A
THREESIXTY LOGICA TESTING SERVICES PRIVATE LIMITED,32349,A
PARAMOUNT RESTAURANTS PRIVATE LIMITED,32355,A
POTENZA GLOBAL SOLUTIONS PRIVATE LIMITED,32356,A
PUSB ENGINEERING PRIVATE LIMITED,32359,A
RIGHT MANAGEMENT INDIA PRIVATE LIMITED,32363,A
ROCHI ENGINEERS PRIVATE LIMITED,32364,A
ROGERS DESIGN AND BUILD PRIVATE LIMITED,32365,A
RUNWAL DEVELOPERS PRIVATE LIMITED,32366,A
SAKURA AUTOPARTS INDIA PRIVATE LIMITED,32368,A
SELLING SIMPLIFIED INDIA PRIVATE LIMITED,32369,A
SKIDATA TECHNOLOGIES BANGALORE PRIVATE LIMITED,32373,A
STAR COOLERS AND CONDENSERS PRIVATE LIMITED,32377,A
STUDIO XP MANAGEMENT CONSULTANTS PRIVATE LIMITED,32379,A
THEOBROMA FOODS PRIVATE LIMITED,32380,A
TOUCHSTONE BUSINESS PRIVATE LIMITED,32381,A
VIMLA INFRASTRUCTURE INDIA PRIVATE LIMITED,32383,A
VASAN DENTAL HOSPITALS PRIVATE LIMITED,25238,A
ELEGANT NETWORK SERVICES PRIVATE LIMITED,25240,A
DAMAN GANGA BOARD MILLS PRIVATE LIMITED,25246,A
CRAYON DATA INDIA PRIVATE LIMITED,25254,A
SECURENS SYSTEMS PRIVATE LIMITED,25255,A
DRC SYSTEMS INDIA PRIVATE LIMITED,25257,A
MANAM INFOTECH PRIVATE LIMITED,31429,A
VHS CONSULTING INDIA PRIVATE LIMITED,31432,A
TORADEX SYSTEMS INDIA PRIVATE LIMITED,31228,A
SMARTOWNER SERVICES INDIA PRIVATE LIMITED,31231,A
TECHNE INFRA INDIA PRIVATE LIMITED,31860,A
CHINAGATE RESTAURANTS PRIVATE LIMITED,31927,A
DLECTA FOODS PRIVATE LIMITED,31929,A
KNOWLEDGEHUT SOLUTIONS PRIVATE LIMITED,31931,A
FLATWORLD MORTGAGE PROCESSING PRIVATE LIMITED,32154,A
FUTURE RESEARCH DESIGN COMPANY PRIVATE LIMITED,32157,A
GOLDMINE ADVERTISING LIMITED,32164,A
GOLDVIP TECHNOLOGY SOLUTIONS PRIVATE LIMITED,32165,A
GOPALA FRESH PRODUCE PRIVATE LIMITED,32166,A
GUNJAN CUTTING EDGE SOLUTIONS PVT LTD,32171,A
HOME CABLE NETWORK PRIVATE LIMITED,32177,A
IN 1947 INNOVATION DESIGN PRIVATE LIMITED,32189,A
INDCON PROJECTS AND EQUIPMENT LIMITED,32193,A
INFOCORE ENGINEERING AND IT SERVICES PRIVATE LIMITED,32197,A
4SIGHT SOLUTIONS PRIVATE LIMITED,29692,A
AERO SAIL SERVICES PRIVATE LIMITED,29693,A
AMRIT LEARNING LIMITED,29695,A
ARTUR SCHADE STEEL PRODUCTS INDIA PRIVATE LIMITED,29697,A
ASSET VANTAGE SYSTEMS PRIVATE LIMITED,29699,A
ATIDAN TECHNOLOGIES PRIVATE LIMITED,29700,A
ATMECS TECHNOLOGIES PRIVATE LIMITED,29701,A
BERGEN PIPE SUPPORTS INDIA PRIVATE LIMITED,29702,A
COVENTYA INDIA PRIVATE LIMITED,29705,A
CREDENCE RESOURCE MANAGEMENT PRIVATE LIMITED,29706,A
WOLTERS KLUWER ELM SOLUTIONS PRIVATE LIMITED,29708,A
ENTERPRISE LOGISTICS PRIVATE LIMITED,29711,A
EVOLIS CARD PRINTER INDIA PRIVATE LIMITED,29712,A
FABTECH CONSULTING ENGINEERS PRIVATE LIMITED,29713,A
HR GOVERNANCE SOLUTIONS INDIA PRIVATE LIMITED,29717,A
IM AMIS FORGINGS PRIVATE LIMITED,29718,A
JYOTI HYDRO TECH PRIVATE LIMITED,29719,A
M3BI INDIA PRIVATE LIMITED,29725,A
MILLENNIUM TECHNOSOFT LIMITED,29726,A
MINDPRO TECHNOLOGIES PRIVATE LIMITED,29727,A
NINE DIMENSIONS INFOTECH PRIVATE LIMITED,29732,A
NIRMANVRIDHI CONSTRUCTIONS PRIVATE LIMITED,29734,A
PARAM JEWELS PRIVATE LIMITED,29736,A
PEGASUS LABORATORIES PRIVATE LIMITED,29737,A
PROGRESSIVE INFOVISION PRIVATE LIMITED,29739,A
QUADLOGIX TECHNOLOGIES PRIVATE LIMITED,29741,A
R BIOPHARM NEUGEN PRIVATE LIMITED,29742,A
SEPTALYST LIFESCIENCES PRIVATE LIMITED,29746,A
TIMUZ SOLUTIONS PRIVATE LIMITED,29748,A
TRANISTICS DATA TECHNOLOGIES PRIVATE LIMITED,29750,A
TRIO TREND PVT LTD,29751,A
UNITRANS INFOTECH SERVICES PRIVATE LIMITED,29755,A
SHANGOLD INDIA LIMITED,31721,A
LOG-FREIGHT MUMBAI PRIVATE LIMITED,31727,A
AVICO EXIM PRIVATE LIMITED,31730,A
DICITEX HOME FURNISHINGS PRIVATE LIMITED,31738,A
FIRESTORM ELECTRONICS CORPORATION PRIVATE LIMITED,31740,A
TRUE COLORS APPARELS PRIVATE LIMITED,31742,A
CORIANT COMMUNICATION INDIA PRIVATE LIMITED,31745,A
INFORCE COMPUTING INDIA PRIVATE LIMITED,31746,A
HONG ZHENG INDIA PRIVATE LIMITED,31748,A
BERGEN ENGINES INDIA PRIVATE LIMITED,31752,A
HT MOBILE SOLUTIONS LIMITED,32687,A
IDRIVE SOFTWARE INDIA PRIVATE LIMITED,32692,A
INDIABULLS DISTRIBUTION SERVICES LIMITED,32695,A
INDIRA TELEVISION LIMITED,32696,A
INDUCTION EQUIPMENTS INDIA PVT LTD,32698,A
INFOSTRETCH CORPORATION INDIA PRIVATE LIMITED,32701,A
INTEGRITY VERIFICATION SERVICES PRIVATE LIMITED,32704,A
INTERACTIVE TELEVISION PRIVATE LIMITED,32705,A
INVECAS TECHNOLOGIES PRIVATE LIMITED,32708,A
IONIDEA ENTERPRISE SOLUTIONS PRIVATE LIMITED,32709,A
JUVENTUS ESTATE LIMITED,31236,A
SIDBI VENTURE CAPITAL LIMITED,31242,A
MIO DESIGN PRIVATE LIMITED,31243,A
ALKAM LICENCE PRODUCTS PRIVATE LIMITED,31244,A
AMIT SAHITA FINANCE PRIVATE LIMITED,31247,A
NEYSA JEWELLERY LTD,31257,A
HI TECH INFORMATICS PRIVATE LIMITED,31263,A
AISIN AUTOMOTIVE KARNATAKA PVT LTD,31265,A
UMW DONGSHIN MOTECH PRIVATE LIMITED,31267,A
BLA COKE PRIVATE LIMITED,31279,A
RAPTIM RESEARCH LIMITED,31287,A
JUNGLEE PICTURES LIMITED,31288,A
JANOSCHKA GRAPHIC SERVICES INDIA PRIVATE LIMITED,31292,A
PROLIM SOLUTIONS INDIA PRIVATE LIMITED,31295,A
AZIM PREMJI FOUNDATION,31300,A
FRAUSCHER SENSOR TECHNOLOGY INDIA PRIVATE LIMITED,31301,A
CERRID SOLUTIONS PRIVATE LIMITED,31305,A
A P TARAPOREVALA AND SONS PRIVATE LIMITED,31307,A
CS COMMUNICATION AND SYSTEMS INDIA PRIVATE LIMITED,31309,A
DENTSU WEBCHUTNEY PRIVATE LIMITED,31311,A
CHEMPRO EXPERTISE PRIVATE LIMITED,31315,A
TINTOMETER INDIA PRIVATE LIMITED,31320,A
SAMTEL AVIONICS LIMITED,31327,A
DN HOMES PRIVATE LIMITED,24756,A
VOICETEC BUSINESS SYSTEM INDIA PRIVATE LIMITED,32384,A
INFORMATICS PUBLISHING LIMITED,32410,A
ACROWIT TECHNOLOGIES PRIVATE LIMITED,32412,A
ACS TECHNOLOGIES LIMITED,32419,A
ADI SPORTS INDIA PRIVATE LIMITED,32421,A
ALEXION BUSINESS SERVICES PRIVATE LIMITED,32427,A
AMERICAN INSTITUTE OF PATHOLOGY AND LABORATORY SCIENCES PL,32432,A
AMRIT CORP. LIMITED,32434,A
ASCENT CIRCUITS PRIVATE LIMITED,32439,A
ASTI ELECTRONICS INDIA PRIVATE LIMITED,32440,A
ATHENA INFRASTRUCTURE LIMITED,32441,A
ATLAS JEWELLERY INDIA LIMITED,32442,A
AUTOFIN LTD,32443,A
AUTOMETERS LTD,32444,A
AVANSE FINANCIAL SERVICES LIMITED,32445,A
AYESA INDIA PRIVATE LIMITED,32448,A
BADER LEATHER INDIA PRIVATE LIMITED,32454,A
WORKSPHERE VENTURES INDIA PRIVATE LIMITED,29518,A
ZEGNA SOUTH ASIA PRIVATE LIMITED,29520,A
AKORN INDIA PRIVATE LIMITED,29527,A
VECTOR COURIER AND BPO PRIVATE LIMITED,29756,A
VISTA DRIVELINE MOTORS PRIVATE LIMITED,29757,A
WTC NOIDA DEVELOPMENT COMPANY PRIVATE LIMITED,29760,A
ZETASOFT TECHNOLOGIES PRIVATE LIMITED,29763,A
FOAMPACK INDIA PRIVATE LIMITED,29766,A
GASOLEC APPLIANCES PVT LTD,29767,A
JAGUAR-MAX SECURITY SOLUTIONS PRIVATE LIMITED,29768,A
MILLENNIUM FREIGHT FORWARDERS PRIVATE LIMITED,29770,A
PROGRESSIVE PRESS PVT LTD,29773,A
SOLID-TECH INDIA COMPUTER SERVICES PRIVATE LIMITED,29775,A
TRADEJINI FINANCIAL SERVICES PRIVATE LIMITED,29780,A
BONY POLYMERS PRIVATE LIMITED,32041,A
BRAHMA CENTER DEVELOPMENT PRIVATE LIMITED,32044,A
BRANOPAC INDIA PRIVATE LIMITED,32045,A
BRINTON PHARMACEUTICALS LIMITED,32047,A
BRITISH SCAFFOLDING INTERNATIONAL LIMITED,32050,A
CADEN SURVEYS PRIVATE LIMITED,32054,A
CANTECH ENGINEERS PRIVATE LIMITED,32055,A
CARTESIAN CONSULTING PRIVATE LIMITED,32057,A
CENMAR MARITIME AGENCIES INDIA PRIVATE LIMITED,32064,A
CHROMEWELL ENGINEERING PRIVATE LIMITED,32066,A
COLOSSUS TRADE LINKS LIMITED,32068,A
COMPASS SYSTEMS PRIVATE LIMITED,32069,A
COMPTEL COMMUNICATIONS INDIA PRIVATE LIMITED,32073,A
CORE DIAGNOSTICS PRIVATE LIMITED,32076,A
CORE INTEGRATED MANAGEMENT SYSTEMS PRIVATE LIMITED,32078,A
INFOWORKS DATA PRIVATE LIMITED,32107,A
INNOVCARE LIFESCIENCES PRIVATE LIMITED,32108,A
KITCHEN XPRESS OVERSEAS LIMITED,32136,A
KRISHNAAV ENGINEERING LIMITED,32141,A
APICOM AUTOMATION PRIVATE LIMITED,24872,A
COTTAGE INDUSTRIES EXPOSITION LIMITED,24879,A
BROWNDOVE HEALTHCARE PRIVATE LIMITED,24882,A
S N BHOBE AND ASSOCIATES PRIVATE LIMITED,24887,A
SILVER ARROW AUTOMOBILES PRIVATE LIMITED,24891,A
KANVA FASHIONS LIMITED,24910,A
ZAMIL CONSTRUCTION INDIA PRIVATE LIMITED,24915,A
INNOVASSYNTH TECHNOLOGIES INDIA LIMITED,24922,A
GLOBAL ENGINEERS LIMITED,24929,A
MONIER ROOFING PRIVATE LIMITED,24930,A
IQOR INDIA SERVICES PRIVATE LIMITED,32710,A
KEOLIS HYDERABAD MASS RAPID TRANSIT SYSTEM PRIVATE LIMITED,32723,A
KEY RECRUITMENT SOLUTIONS PRIVATE LIMITED,32724,A
KEYSIGHT TECHNOLOGIES INTERNATIONAL INDIA PRIVATE LIMITED,32725,A
